wind_speed_mps	wind_direction_deg	price_da_eur_mwh	price_capacity_up_eur_mw_h	price_activation_up_eur_mwh	volume_activation_up_pu	price_imbalance_eur_mwh
9.6894930172800908	210.37359694343911	69.920000000000002	172.0943137254902	175	0.0008547008547008547	175
9.9264741028969201	212.42612993932988	69.920000000000002	172.0943137254902	175	0.026495726495726495	175
10.163455188513749	214.4786629352206	59.140000000000001	85	175	0.041025641025641026	175
10.112512230496172	217.81195898626595	59.140000000000001	85	175	0.0017094017094017094	175
10.061569272478597	221.1452550373113	59.140000000000001	85	175	0.0059829059829059825	175
10.010626314461019	224.47855108835665	59.140000000000001	85	175	0	175
9.959683356443449	227.81184713940206	52.93	85	175	0.24102564102564103	175
9.6292554641246682	236.52661576787068	52.93	85	175	0	175
9.2988275718058873	245.24138439633941	52.93	85	175	0	175
8.9683996794871064	253.95615302480815	52.93	85	175	0	175
8.6379717871683219	262.67092165327676	42.590000000000003	85	175	0.0025641025641025641	175
8.8050242781983954	270.19270016552218	42.590000000000003	85	175	0.0076923076923076927	175
8.9720767692284724	277.7144786777676	42.590000000000003	85	175	0.0008547008547008547	175
9.1391292602585459	285.23625719001302	42.590000000000003	85	175	0	175
9.3061817512886194	292.75803570225844	50.079999999999998	85	181.22999999999999	0.0008547008547008547	181.22999999999999
9.0418543149499584	290.91104840297891	50.079999999999998	85	180.34999999999999	0.020512820512820513	180.34999999999999
8.7775268786112974	289.06406110369937	50.079999999999998	85	175	0.0051282051282051282	175
8.5131994422726365	287.2170738044199	50.079999999999998	85	175	0	175
8.2488720059339773	285.37008650514042	69.719999999999999	85	175	0.0034188034188034188	175
8.2443793291942971	280.33376121155879	69.719999999999999	85	190.36000000000001	0.18119658119658119	190.36000000000001
8.239886652454615	275.29743591797717	69.719999999999999	85	175	0.038461538461538464	175
8.2353939757149348	270.26111062439566	69.719999999999999	85	175	0.017948717948717951	175
8.2309012989752528	265.22478533081403	105.08	85	175	0	175
8.4276963586702731	260.49540867724943	105.08	85	175	0.040170940170940174	175
8.6244914183652934	255.76603202368483	105.08	85	175	0.017094017094017096	175
8.8212864780603102	251.03665537012034	105.08	85	175	0.0068376068376068376	175
9.0180815377553358	246.30727871655574	140.63999999999999	85	175	0	175
9.2816073938399484	243.89883395971287	140.63999999999999	85	175	0.0008547008547008547	175
9.545133249924568	241.49038920286995	140.63999999999999	85	175	0.0068376068376068376	175
9.8086591060091806	239.08194444602702	140.63999999999999	85	175	0	175
10.0721849620938	236.6734996891841	151.88999999999999	85	175	0	175
10.110950385649243	236.34878577714173	151.88999999999999	85	175	0.015384615384615385	175
10.149715809204686	236.02407186509936	151.88999999999999	85	175	0	175
10.188481232760129	235.69935795305696	151.88999999999999	85	175	0	175
10.227246656315568	235.37464404101462	158.84	95	175	0.026495726495726495	175
10.34880302558355	234.90932897365786	158.84	95	175	0.0034188034188034188	175
10.470359394851535	234.44401390630108	158.84	95	175	0.017948717948717951	175
10.591915764119516	233.9786988389443	158.84	95	175	0.13675213675213677	175
10.713472133387498	233.51338377158754	145.61000000000001	95	178.66	0.73418803418803424	178.66
10.495050854898093	236.42003436196205	145.61000000000001	95	175	0.054700854700854701	175
10.276629576408688	239.32668495233656	145.61000000000001	95	175	0.010256410256410256	175
10.058208297919283	242.23333554271113	145.61000000000001	95	175	0	175
9.8397870194298775	245.13998613308561	143.34999999999999	95	175	0	175
9.7676102413514823	246.70371602144127	143.34999999999999	95	175	0.0017094017094017094	175
9.695433463273087	248.26744590979689	143.34999999999999	95	234.88999999999999	0.0068376068376068376	234.88999999999999
9.6232566851946917	249.83117579815254	143.34999999999999	95	184.74000000000001	0.31965811965811963	184.74000000000001
9.5510799071162964	251.3949056865082	144.38	95	178.71000000000001	0.43760683760683761	178.71000000000001
9.2209375127711937	253.30084205845992	144.38	95	175	0	321.88999999999999
8.890795118426098	255.20677843041159	144.38	95	175	0.0051282051282051282	308.87
8.5606527240809953	257.11271480236326	144.38	95	175	0.0008547008547008547	308.87
8.2305103297358979	259.01865117431498	143.75999999999999	85	175	0	308.87
8.2261992303347213	260.52400145982824	143.75999999999999	85	175	0.0017094017094017094	308.87
8.221888130933543	262.02935174534144	143.75999999999999	85	175	0.0034188034188034188	308.87
8.2175770315323664	263.53470203085465	143.75999999999999	85	175	0.0017094017094017094	308.87
8.2132659321311881	265.04005231636791	148.19999999999999	85	175	0.01452991452991453	175
8.1226090083563207	266.22775457614955	148.19999999999999	85	175	0	175
8.0319520845814552	267.4154568359312	148.19999999999999	85	175	0.009401709401709403	175
7.9412951608065878	268.60315909571284	148.19999999999999	85	175	0	175
7.8506382370317223	269.79086135549443	155.34	85	175	0.0042735042735042739	175
7.7858129110844043	270.72561689907587	155.34	85	175	0.016239316239316237	175
7.7209875851370882	271.66037244265732	155.34	85	175	0.010256410256410256	175
7.6561622591897702	272.59512798623877	155.34	85	175	0.0017094017094017094	175
7.5913369332424523	273.52988352982021	163.30000000000001	85	175	0	175
7.494659549737813	274.07420967687545	163.30000000000001	85	175	0.02393162393162393	175
7.397982166233172	274.6185358239307	163.30000000000001	85	175	0.0068376068376068376	175
7.3013047827285327	275.16286197098594	163.30000000000001	85	175	0.044444444444444446	175
7.2046273992238934	275.70718811804119	175.81	95	175	0	175
7.2051948561798689	277.67149108768155	175.81	95	175	0	175
7.2057623131358435	279.63579405732185	175.81	95	175	0.087179487179487175	175
7.2063297700918181	281.60009702696215	175.81	95	174.96000000000001	0.56153846153846154	174.96000000000001
7.20689722704779	283.56439999660256	174.74000000000001	95	172.49000000000001	0.0025641025641025641	172.49000000000001
7.0584548363559882	284.4062546633844	174.74000000000001	95	171.52000000000001	0.0085470085470085479	171.52000000000001
6.9100124456641865	285.24810933016624	174.74000000000001	95	173.02000000000001	0.038461538461538464	249
6.7615700549723812	286.08996399694809	174.74000000000001	95	170.13	0.009401709401709403	249
6.6131276642805901	286.93181866372998	166.44999999999999	95	175	0.075213675213675224	249
6.4121561054523255	285.03599204274229	166.44999999999999	95	175	0.016239316239316237	249
6.2111845466240609	283.14016542175455	166.44999999999999	95	175	0.0068376068376068376	175
6.0102129877958035	281.24433880076685	166.44999999999999	95	175	0	175
5.8092414289675354	279.34851217977916	153	95	169.09	0.05897435897435898	169.09
5.7308087664451843	276.46311607893784	153	95	169.09	0.0076923076923076927	169.09
5.6523761039228333	273.57771997809652	153	95	166.24000000000001	0.017094017094017096	166.24000000000001
5.5739434414004823	270.69232387725526	153	95	164.09	0	164.09
5.4955107788781303	267.80692777641389	141.66999999999999	80	168.65000000000001	0.10854700854700854	168.65000000000001
5.4856656271581974	264.82921023418953	141.66999999999999	80	168.63999999999999	0.18119658119658119	168.63999999999999
5.4758204754382636	261.85149269196518	141.66999999999999	80	164.09	0	164.09
5.4659753237183306	258.87377514974082	141.66999999999999	80	168.22	0.0034188034188034188	168.22
5.456130171998403	255.89605760751647	134.91	80	169.09	0.022222222222222223	169.09
5.679166757808332	255.89376827773356	134.91	80	169.09	0.0076923076923076927	169.09
5.9022033436182681	255.89147894795067	134.91	80	164.09	0	164.09
6.1252399294282043	255.88918961816779	134.91	80	169.09	0.0008547008547008547	169.09
6.3482765152381333	255.88690028838494	124.22	80	167.41999999999999	0.01452991452991453	167.41999999999999
6.178900746166569	254.33175389200125	124.22	80	164.81999999999999	0.0025641025641025641	164.81999999999999
6.0095249770950048	252.77660749561761	124.22	80	167.65000000000001	0.0025641025641025641	167.65000000000001
5.8401492080234405	251.22146109923392	124.22	80	164.09	0	164.09
5.6707734389518691	249.66631470285029	130.00999999999999	80	175	0.011111111111111112	175
5.3952617750735428	246.33021778536192	130.00999999999999	80	175	0.0042735042735042739	175
5.1197501111952164	242.99412086787356	130.00999999999999	80	175	0	325
